NUM_POSTE;NOM_USUEL;LAT;LON;ALTI;AAAAMMJJ;DHUMEC;QDHUMEC;PMERM;QPMERM;PMERMIN;QPMERMIN;INST;QINST;GLOT;QGLOT;DIFT;QDIFT;DIRT;QDIRT;INFRART;QINFRART;UV;QUV;UV_INDICEX;QUV_INDICEX;SIGMA;QSIGMA;UN;QUN;HUN;QHUN;UX;QUX;HUX;QHUX;UM;QUM;DHUMI40;QDHUMI40;DHUMI80;QDHUMI80;TSVM;QTSVM;ETPMON;QETPMON;ETPGRILLE;QETPGRILLE;ECOULEMENTM;QECOULEMENTM;HNEIGEF;QHNEIGEF;NEIGETOTX;QNEIGETOTX;NEIGETOT06;QNEIGETOT06;NEIG;QNEIG;BROU;QBROU;ORAG;QORAG;GRESIL;QGRESIL;GRELE;QGRELE;ROSEE;QROSEE;VERGLAS;QVERGLAS;SOLNEIGE;QSOLNEIGE;GELEE;QGELEE;FUMEE;QFUMEE;BRUME;QBRUME;ECLAIR;QECLAIR;NB300;QNB300;BA300;QBA300;TMERMIN;QTMERMIN;TMERMAX;QTMERMAX
24037001;BERGERAC TABAC;44.850000;0.523333;33;19300117;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;9;0;9;;;0;9;;;;;;;;;;;;;;;;;;;;;;
24037001;BERGERAC TABAC;44.850000;0.523333;33;19300118;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;9;0;9;;;0;9;;;;;;;;;;;;;;;;;;;;;;
24037001;BERGERAC TABAC;44.850000;0.523333;33;19300119;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;9;0;9;;;0;9;;;;;;;;;;;;;;;;;;;;;;
24037001;BERGERAC TABAC;44.850000;0.523333;33;19300120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;9;0;9;;;0;9;;;;;;;;;;;;;;;;;;;;;;
24037001;BERGERAC TABAC;44.850000;0.523333;33;19300121;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;9;0;9;;;0;9;;;;;;;;;;;;;;;;;;;;;;
24037001;BERGERAC TABAC;44.850000;0.523333;33;19300122;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;9;0;9;;;0;9;;;;;;;;;;;;;;;;;;;;;;
24037001;BERGERAC TABAC;44.850000;0.523333;33;19300123;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;9;0;9;;;0;9;;;;;;;;;;;;;;;;;;;;;;
24037001;BERGERAC TABAC;44.850000;0.523333;33;19300124;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;9;0;9;;;0;9;;;;;;;;;;;;;;;;;;;;;;
24037001;BERGERAC TABAC;44.850000;0.523333;33;19300125;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;9;0;9;;;0;9;;;;;;;;;;;;;;;;;;;;;;
24037001;BERGERAC TABAC;44.850000;0.523333;33;19300126;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;9;0;9;;;0;9;;;;;;;;;;;;;;;;;;;;;;
24037001;BERGERAC TABAC;44.850000;0.523333;33;19300127;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;9;0;9;;;0;9;;;;;;;;;;;;;;;;;;;;;;
24037001;BERGERAC TABAC;44.850000;0.523333;33;19300128;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;9;0;9;;;0;9;;;;;;;;;;;;;;;;;;;;;;
